category,title,img_url,count_of_views,url,count_of_comments,comments_all,scrap_count,comments,word_frequency,keyword,video_id
게임,LOL 즐라탄 금카 영입..즐라탄이 피파4에서 쓰레기라고요? 보여드릴게요,https://i.ytimg.com/vi/8tVw0dm8RwA/maxresdefault.jpg,495730,https://www.youtube.com/watch?v=8tVw0dm8RwA,340,"['피파를 열풍으로 이끈 이상호형 폼 돌았다 그저 킹상호', '편집자 폼 미쳤다 .. 상호도 미쳤다.. 즐감하고 갑니다', '이쯤되면 불양TV에서 이상호 풀스토리 만들어줘야한다', '피파안해도 요즘 이상호 유튜브 폼 미쳤다', '11:02 편집 폼 미쳤다..ㄷㄷ', '진짜 즐라탄 처럼 골을 넣네여 ㄷㄷ 멋있다', '스토리 정리를 위해 불양티비 정독하는게 개웃김ㅋㅋㅋㅋㅋㅋㅋ', 'LoL즐은 인정이지  ㄹㅇ..  LoL시즌 에서 대장먹고 아직까지 살아남은대는 다 이유가 있음', '이상호는 지성이형을 버려도 지성이형은 이상호를 바리지 않네...', '상호형도 멋있는데 즐라탄 주인분 진짜 개멋있네', '진짜 근데 이번영상은 편집자 지분이 30%이상급으로 잘편집했다...', '다시 돌아온 치감대 폼 미쳤다', '이상호는 박지성을 버렸지만 박지성은 이상호를 버리지 않았다... 역시 지느님...', '이상호는 가차없이 버렸지만 지성이 형님은 도와주시네...', '상호와 아이들의 새로운 멤버 즐라탄 폼 미쳤다', '3:29 상호가 아무리 시궁창에 쳐박고 개차반 취급을 해도 지성이형은 다시 찾아줄 날을 기다리며 상호를  버리지 않는구나..', '즐라탄은 느린 것이 아니다. 수비수들이 못 따라오기 때문에 속도를 맞춰주는 것이다.', '이상호는 지성팍을 버렸지만 지성팍 그는 이상호를  버리지 않았다 그저 빛지성...', '이상호가 추가해야돼는 내용   ""나는 이브라히모비치가 세계 최고의 공격수라고 생각한다. PSG에서 그의 등번호는 10번이지만 9번처럼 플레이한다. 나는 작년에 파리를 방문했었고 즐라탄이 뛰는 모습을 직접 보았다. 즐라탄의 움직임은 놀라웠다. 그는 정말 정말 좋은 선수이다. 세계 최고의 공격수다.(호나우두)', '이상호가 즐라탄을 영입한게 아니라 즐라탄이 이상호를 영입한것이다', '상호 피파 진짜 늘었다 잘해', '이상호는 박지성을 버렸으나 박지성은 이상호를 버리지 않았다…', '신현준 폼 미쳤다', '원래 다른선수 사용할때는 수비가 오면 탈압박 할려고하는데 즐라탄으로는 그냥 박으려고 하네 ㅋㅋ', '차익거래 박지성 버리기 폼 미쳤다', '6:34 즐라탄즐라탄 이브라히모비치 폼 미쳤다ㄷ', '근데 롤라탄 공잡고 드리블 치고나 체감은 둔한데 침투 뛸때 는 빠름 ㄹㅇ', '""내가 지성이 형을 버릴지언정 지성이 형은 나를 버릴 수 없다"" - 조조상호', '이상호는 즐라탄을 영입하지않았다 즐라탄이 이상호를 영입한것이다.', '유봉훈이랑 즐라탄 밈 녹음기 뇌절로 유툽각 잴거 생각하니 싱글벙글', '9:05 지성이형에 대한 상호의 속마음', '땅호리 70만 축하해~', '이야 주인분이 유튭각도잡아주시네ㅋㅋ', '9:05 아낌없이 헌신했지만 대접 못받는 지성이형 ㅜㅜ 이래서 상거슨 상거슨 하는구나ㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ피파유튜버중 제일 웃김 진심 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '즐라탄에게 축구가 치료제인게 아니라 축구에게 즐라탄이 치료제인 것이다.', '플레이가 ZD 부드러움만 있었는데 즐라탄 들어가니 딱딱함까지!', '이상호에게 후원? 필요없다. 그는 이미 즐라탄을 가졌으니까.', '난사탄 개처웃기네 진짜 와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '상호의 피파에는 낭만이 있다.. 즐라탄 슈우우윳!', '인강으로 6800억 날려먹었어도 이상호는 못참지 ㅋㅋㅋㅋㅋㅋ', '당연히 형은 8카를 쓰니까 속도 느린게 체감이 안돼지....5카 풀케미 스텟을 봐 형', '즐라탄은 신이다', '주인분 붙는다에 걸었어야 상호 놀리기 좋은데 ㅋㅋ', '시험 ㅈㄴ 잘보고 보는 상호는 더 달다', '3:29 지성이형은 상호를 기다리고있었구나..', '피파 유튜브 절대안보는데 왜이리재밌냐? 즐라탄이여서봣는데', '상호형 즐라탄이 현재도 여전히 진짜 멋있는건 이것때문이야. AC밀란 에이스인 레앙이 팀을 떠나려고 하자. 즐라탄이 한말이 “내 연봉을 낮추고 대신 레앙의 재계약에 투자해!”라고 했지. 돈보다 낭만이 있는 남자야 라탄이형 이것도 녹음기에 투자해줘 형 https://www.youtube.com/watch?v=VC2yT1BeDwE', '끝까지 지성이형을 쓰지는 않는 자칭 박지성팬 땅호리', '“너는 커서 뭐가 될래” 즐라탄이 아버지에게 말했다.', '즐라탄.. 크..바르셀로나에서 침투하고 골넣는 장면 개지렸는데..', '이상호가 즐라탄을 영입한것이 아니다. 즐라탄이 이상호를 영입한것이다.', '훈련으로 속력 129 찍으면 좋을라나', '하... 두달동안 7카라도 사려고 꾸역꾸역 돈모았는데 형 영상올리니까인지 걍 아다린지 7카가7600억에서 내려오질 않네 ㅋㅋ', '지성이형이 이렇게 도와주시네 ㅋㅋㅋ', '즐라탄좀 길게 써보자 맨날 팀갈이 하지말고ㅜㅜ', '빨리 봉훈이랑 1:1하는거 보고싶다 ㅋㅋㅋㅋ', '지성이  형도  얻고  즐라탄도  얻었구나  오우  !!!!!!!!!!!!!!', '확실히 뚝배기가 좋긴하네', '그래 ㅋㅋ 양발 박지성보단 짝발 슛파워 지리는 우리 즐라탄 형이지 ㅋㅋㅋ 이상호 무지성 피파 응원해', '5:45 여기서 만난 본인입니다 .. 상호님 솔직히 생각보다 잘해서 놀랬어요 ~ 당일 채팅 봤는데 봐줬다고 하신 채팅 봤는데 제대로 했는데 졌습니다 ㅜㅜ 다들 상호님 놀리지말아요 좋은팀 쓰는것도 실력입니다 ~~', '지성이형과 합방기원 1일차', '즐라탄은 원피스 흰수염같은 존재', '롤 즐은 지리네 롤이랑 잘맞네요 상호님', '5카만써도 좋은데 부럽다', '수업시간에 선생님은 손을 들고 즐라탄에게 질문할 수 있었다.', '아오 갑자기 즐라탄 가격 왜 오르나 싶었다  내려가는 와중이였는데 다시 올랐네….', '소년 명수 처럼 이상호 자서전 불양TV에 가자 ㅋㅋ', '개좋다....', '‘커서 뭐가 될거니?’  즐라탄이 아버지에게 말했다.', '이상호 팬 시청자는 선수 팔때도 컨텐츠를 만들어주네 ㅋ', '진짜 피파 재밌겠다 ㅠ 외국 살아서 못함 ㅠ', '???: 아니 내 즐라탄은 머리에서 DD가 나간다니깐 ㅋㅋㅋ', '걍 이상호가 즐라탄을 잘 쓴다. 내가 쓰면 암걸리는데 시원시원하네', '즐라탄이 이상호를 간택했다', '오늘 감독모드에서 만났는데 승부차기 끝에 승리!!!우하하', '편집이 진화하네', '지성이형 : 너가 아무리 날 버려도 나는...', '이상호특 뭐만하면 본인이 원하던 선수', '원더뽀이 진짜 미치겄네 ㅋㅋㅋㅋㅋ', '린가드 금카가 ㅈㄴ좋네', '편집자님이 라탄이 형 좋아하는듯', '지성이형.. 알박도아니고...  즐라탄에게밀리고.. 이상호 니가죽였어!!', '울산의 자랑     바로 울여고 김태희 .', '일주일 뒤 썸네일 즐라탄.. 이적시장 침투..', '""이상호 박지성에겐 감동이 없다""', '와 상호 개이득 봤네', '11:00 편집ㄷㄷ', '이상호왈 즐라탄간지가 ㅈ된다 제일좋아한다 쓰고싶다 지성이형은 간지가없어서 안쓴다', '즐라탄 데꼬 왔으니 꾸티뉴랑 한번 가시죠', '상호야 즐라탄 VS 박지성 골라봐라', '상호형 행복해 점심친구', '불양tv랑 콜라보 기대하는 1인', '의사가 말했다""즐라탄입니다.."" 암세포는 오열했다', '귀신은 잠을 자기 전에 침대 밑에 즐라탄이 있는지 확인하고 잠이 든다', '유튜브 5편 뒤에 줄라탄 이적시장에 침투시키고 상호리 우는 얼굴 썸네일 나오겠군요.....ㅇㅅㅇ;;', '즐라탄은 유로 예선 잉글랜드전 오버헤드킥이지', '""이상호에겐 박지성이 없다.""', '즐라탄 ㄹㅇ 맛있다 ㅋㅋ', '즐 : 즐겜하려고 라 : 라이브로 탄 : 오늘 저녁은 돼지갈비다', '상호야 인기 급상승 동영상 1위다', '11:02 캬 씹간지', '한달쓰고 보내주자..', '11:04 와 치인다', '불양티비 나올줄 알았다 ㅋㅋㅋㅋㅋㅋ', '달이 즐라탄이 찬공이랰ㅋ 존나웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '11:22 ㅋㅋㅋㅋㅋ', '즐라탄이말했다 “날 쓰게 허락한다”', '상호님 즐라탄 다시 팔려고 즐라탄 좋은 모습만 다시 올리셨나요 ? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '드디어 지성이형을', '이상호 특)출정식만 잘함', '즐라탄 가지고 싶다', '의사 : 안타깝게도 즐라탄 4기입니다.. 암세포는 그 자리에서 오열했다', '무‘지성’ 이상호…', '형님 어제 저랑 뜨셨는데 레쉬포드 zd지렸습니다', '박지성 금카는 언제 쓸까...', '묵직하게 잘 쓰네', '이탈리아가 AC밀란의 것이다', '드디어 사는구나 ㅋㅋㅋ', '불발탄 ㄷㄷ', 'Zd 잘찬다 역시 (아직안봄)', '중섭에선 100원ㅋㅋ', '즐라탄 그렇게 쓰는거 아닌데.', '치감대 ㅋㅋㅋㅋㅋ', '즐라탄도있는데 왜 지성이형은 없어..?', 'ㅋㅋㅋㅋ방송 짬 지려서 그런지 유튜브각 보는게 지리네 ㅋㅋㅋ 사다리타기로 하면 ㄴㅈ각이었는데', '불양티비에서 불량BJ를 소개ㅋㅋㅋㅋㅋ', '등번호 불편하네요 즐라탄9 루니10 베컴7 지성이형님 13 맨유팬이라면 맨유대표번호 해주시죠', '억지성 티난다 상호형 이제 솔직해지자ㅋㅋㅋㅋㅋㅋ', '상호형 영상 57초전은 못참아', '이상호 유튜브 맛있다...', '상거슨 3화 줘', '제발 the zd 말고 아이엠 즐라탄이브라히모비치', '11:22 감스트 등장', '롤 7 돈 모으는중이였는데 상호리때매 가격오른거같아', '상거슨 마렵다', '이상호가 즐라탄을 영입한게아니다 즐라탄이 이상호를 영입한거다', '인성은박지성', '님들 이거 즐라탄한테 가는 크로스 그냥 a에요? Qa에요? Qw에요?', '호즐메=발롱도르 12개', '조만간 이적시장 침투시킬듯 ㅋㅋ', '끽해야 3카5카쓰는애들이 체감어쩌고저쩌고 훈수두는거 너무꼴받네', '근데 편집본으로만 봐서 그런지 모르겠는데 침투 움직임 거의 루니 급인디? 속도가 딸려서 그렇지', '박지성 영입해야겠지?', '솔직히 반페가 더 나아보이면 개추 ㅋㅋ', '시험 ㅈ박고 보는 상호는 달다', '준비됐어 즐? 오랫만에 듣네 ㅋㅋ', '나는 왜 지성이형이 죄송해요로 들리지?ㅋㅋㅋㅋㅋ', '10:54 뚜렛호 ㅋㅋ', '안녕하세요 불양티비입니다. 벤치성을 버린 남자 이상호를 소개하겠습니다', '이새기는 하다하다 강화로 5천억빵을하고잇네ㅋㅋ', '재평가 해도 박지성 안쓸거 같으면 개추 ㅋㅋ', '치치감자대가리 오졌고', '봉훈이형 잡으러가자', '스웨덴이 낳은 최고의 공격수가 아니라 즐라탄이 스웨덴 국적을 가져 준 것이다.', '6:48 노래 뭔가요?', '지성이형 붙이기만 하고 안쓰는거야? 상호형 실망이네….', '저 구린 즐라탄도 쓰면서 지성이형은 절대 안쓰지 ㅉㅉㅉ', '호“즐”메 ㄷㄷ', '포그바 미페 안맞는거 별로다', '지성이형 언제 영입했다냐', '10:30 조지 감스트~', '그래서 또 지성이형을 안 쓴다?', '즐라탄 즐라 탄탄 하네', '고유명사 앞에 자꾸 a 넣는거 겁나 신경쓰이네ㅋㅋㅋㅋㅋ', '11:03 이거 브금뭐임ㅠㅠ 아시는 분 제발', '준비됐어 즐~~~~~', '맨유 좋냐 근데 한번도 안했는데', '지성이형이 상호형 만나서 대화좀 하자는데요?', '다들 시험 잘 쳤나여?', ""'불발탄'"", '진짜 즐라탄 쓰레기비치', '근본없는 맨유 훓은애들 쓰는거 겁나 좋아하네', '돈도 많은 친구가ㅋㅋㅋ 걍 사지', '아무리봐도 즐라탄 쓰레기같으면 개추 ㅋㅋ', '즐라탄 섹시하긴하네', 'the zd 목소리 누구에요?', '지성이형....', '11:22 인..직', 'ㅋㅋㅋ', '맛있다!', '나만 이 영상 얼마전에 이미 봄?', '의무지성.', '게임인급동 1위 ㅇㅅㅇㅅㅎ', '주비댓어 즐~!', '그래서 지성이형은?', '박지성 장점 1도 없음ㅋㅋ', '이게 느리다구요???', '11:22 Siuuuuuuuu', '이상호 즐']",190,"['피파를 열풍으로 이끈 이상호형 폼 돌았다 그저 킹상호', '편집자 폼 미쳤다 .. 상호도 미쳤다.. 즐감하고 갑니다', '이쯤되면 불양TV에서 이상호 풀스토리 만들어줘야한다', '피파안해도 요즘 이상호 유튜브 폼 미쳤다', '11:02 편집 폼 미쳤다..ㄷㄷ', '진짜 즐라탄 처럼 골을 넣네여 ㄷㄷ 멋있다', '스토리 정리를 위해 불양티비 정독하는게 개웃김ㅋㅋㅋㅋㅋㅋㅋ', 'LoL즐은 인정이지  ㄹㅇ..  LoL시즌 에서 대장먹고 아직까지 살아남은대는 다 이유가 있음', '이상호는 지성이형을 버려도 지성이형은 이상호를 바리지 않네...', '상호형도 멋있는데 즐라탄 주인분 진짜 개멋있네', '진짜 근데 이번영상은 편집자 지분이 30%이상급으로 잘편집했다...', '다시 돌아온 치감대 폼 미쳤다', '이상호는 박지성을 버렸지만 박지성은 이상호를 버리지 않았다... 역시 지느님...', '이상호는 가차없이 버렸지만 지성이 형님은 도와주시네...', '상호와 아이들의 새로운 멤버 즐라탄 폼 미쳤다', '3:29 상호가 아무리 시궁창에 쳐박고 개차반 취급을 해도 지성이형은 다시 찾아줄 날을 기다리며 상호를  버리지 않는구나..', '즐라탄은 느린 것이 아니다. 수비수들이 못 따라오기 때문에 속도를 맞춰주는 것이다.', '이상호는 지성팍을 버렸지만 지성팍 그는 이상호를  버리지 않았다 그저 빛지성...', '이상호가 추가해야돼는 내용   ""나는 이브라히모비치가 세계 최고의 공격수라고 생각한다. PSG에서 그의 등번호는 10번이지만 9번처럼 플레이한다. 나는 작년에 파리를 방문했었고 즐라탄이 뛰는 모습을 직접 보았다. 즐라탄의 움직임은 놀라웠다. 그는 정말 정말 좋은 선수이다. 세계 최고의 공격수다.(호나우두)', '이상호가 즐라탄을 영입한게 아니라 즐라탄이 이상호를 영입한것이다', '상호 피파 진짜 늘었다 잘해', '이상호는 박지성을 버렸으나 박지성은 이상호를 버리지 않았다…', '신현준 폼 미쳤다', '원래 다른선수 사용할때는 수비가 오면 탈압박 할려고하는데 즐라탄으로는 그냥 박으려고 하네 ㅋㅋ', '차익거래 박지성 버리기 폼 미쳤다', '6:34 즐라탄즐라탄 이브라히모비치 폼 미쳤다ㄷ', '근데 롤라탄 공잡고 드리블 치고나 체감은 둔한데 침투 뛸때 는 빠름 ㄹㅇ', '""내가 지성이 형을 버릴지언정 지성이 형은 나를 버릴 수 없다"" - 조조상호', '이상호는 즐라탄을 영입하지않았다 즐라탄이 이상호를 영입한것이다.', '유봉훈이랑 즐라탄 밈 녹음기 뇌절로 유툽각 잴거 생각하니 싱글벙글']","Counter({'즐라탄': 50, '이상호': 34, '지성이형': 22, '상호': 12, '박지성': 12, '11': 9, '진짜': 9, '상호형': 7, '피파': 6, '영입': 6, '침투': 6, '유튜브': 4, 'ㄷㄷ': 4, '근데': 4, '지성': 4, '상거슨': 4, '상호님': 4, '22': 4, '불양티비': 3, 'ㄹㅇ': 3, '최고': 3, '공격수': 3, '생각': 3, '시험': 3, '이적시장': 3, '개추': 3, '편집자': 2, '불양TV': 2, '02': 2, '편집': 2, '처럼': 2, '30': 2, '치감대': 2, '형님': 2, '29': 2, '속도': 2, '지성팍': 2, '이브라히모비치': 2, '세계': 2, '등번호': 2, '모습': 2, '체감': 2, '녹음기': 2, '05': 2, 'ㅜㅜ': 2, '즐라탄에': 2, '축구': 2, '치료제': 2, '낭만': 2, '레앙': 2, '투자': 2, '남자': 2, '아버지': 2, '본인': 2, '채팅': 2, '다들': 2, '지리': 2, '오늘': 2, '금카': 2, '한번': 2, '의사': 2, '암세포': 2, '오열': 2, '1위': 2, '불발탄': 2, '쓰는거': 2, '영상': 2, '감스트': 2, '이거': 2, '준비': 2, '10': 2, '스웨덴': 2, '맨유': 2, '열풍': 1, '이상호형': 1, '킹상호': 1, '즐감하': 1, '이쯤': 1, '풀스토리': 1, '피파안해': 1, '넣네': 1, '스토리': 1, '정리': 1, '정독': 1, 'LoL즐': 1, '인정': 1, '시즌': 1, '대장먹': 1, '살아남은대': 1, '이유': 1, '바리': 1, '개멋있': 1, '이번영상': 1, '지분': 1, '잘편집했다': 1, '지느님': 1, '아이들': 1, '멤버': 1, '시궁창': 1, '쳐박고': 1, '개차반': 1, '취급': 1, '수비수들': 1, '때문': 1, '빛지성': 1, '추가': 1, '내용': 1, '10번': 1, '9번': 1, '플레이한다': 1, '작년': 1, '파리': 1, '방문': 1, '(호나우두': 1, '영입한': 1, '않았다…': 1, '신현준': 1, '다른선수': 1, '사용': 1, '수비': 1, '압박': 1, '할려고하는데': 1, '즐라탄으로': 1, '차익거래': 1, '34': 1, '즐라탄즐라탄': 1, '미쳤닫': 1, '롤라탄': 1, '공잡고': 1, '드리블': 1, '조조상호': 1, '유봉훈이랑': 1, '뇌절': 1, '유툽각': 1, '잴거': 1, '속마음': 1, '땅호리': 1, '70': 1, '축하해': 1, '유튭각도잡아주시넼ㅋ': 1, '헌신': 1, '대접': 1, '못받': 1, '하는구낰': 1, '진심': 1, '플레이': 1, '후원': 1, '필요': 1, '난사탄': 1, '개처웃기네': 1, '슈우우윳': 1, '인강': 1, '6800억': 1, '날려먹었어': 1, '못참지': 1, '8카': 1, '안돼': 1, '5카': 1, '풀케미': 1, '스텟': 1, '신이': 1, '붙는다': 1, 'ㅈㄴ': 1, '절대안보는데': 1, '왜이리재밌냐': 1, '즐라탄이여서봣는데': 1, '현재': 1, '멋있는건': 1, '이것때문이': 1, '에이스': 1, '한말': 1, '“내': 1, '연봉': 1, '재계약': 1, '”라': 1, '라탄이형': 1, '이것': 1, 'v=VC2yT1BeDwE': 1, '자칭': 1, '박지성팬': 1, '땅호': 1, '“너': 1, '될래”': 1, '바르셀로나': 1, '골넣': 1, '장면': 1, '훈련': 1, '속력': 1, '129': 1, '좋을라': 1, '두달': 1, '7카라': 1, '돈모았는데': 1, '영상올리니까인지': 1, '아다린지': 1, '7카가7600억': 1, '내려오질': 1, '즐라탄좀': 1, '맨날': 1, '팀갈': 1, '하지말고ㅜㅜ': 1, '봉훈이랑': 1, '1:1하는거': 1, '오우': 1, '뚝배기': 1, '좋긴하': 1, '박지성보': 1, '짝발': 1, '슛파워': 1, '우리': 1, '무지성': 1, '응원해': 1, '45': 1, '여기': 1, '좋은팀': 1, '실력': 1, '합방기원': 1, '1일차': 1, '원피스': 1, '흰수염같': 1, '존재': 1, '잘맞네요': 1, '5카만써': 1, '수업시간': 1, '선생님': 1, '질문': 1, '가격': 1, '와중이': 1, '올랐네…': 1, '소년': 1, '명수': 1, '자서전': 1, '‘커서': 1, '시청자': 1, '컨텐츠': 1, '재밌겠다': 1, '외국': 1, '머리': 1, '나간다니깐': 1, '암걸리는데': 1, '간택': 1, '감독모드': 1, '승부차기': 1, '승리': 1, '우하하': 1, '진화': 1, '이상호특': 1, '뭐만하': 1, '선수': 1, '원더뽀': 1, '미치겄네': 1, '린가드': 1, 'ㅈㄴ좋': 1, '편집자님': 1, '라탄': 1, '알박도아니': 1, '즐라탄에게밀리': 1, '니가죽였어': 1, '울산': 1, '자랑': 1, '울여': 1, '김태희': 1, '일주일': 1, '감동': 1, '개이득': 1, '00': 1, '편집ㄷㄷ': 1, '이상호왈': 1, '즐라탄간지': 1, 'ㅈ된다': 1, '제일좋아한다': 1, '간지가없어서': 1, '안쓴다': 1, '데꼬': 1, '꾸티뉴랑': 1, '가시': 1, '행복해': 1, '점심친구': 1, '불양tv랑': 1, '콜라보': 1, '1인': 1, '말했다""즐라탄입니': 1, '귀신': 1, '자기': 1, '침대': 1, '확인': 1, '5편': 1, '줄라탄': 1, '얼굴': 1, 'ㅇㅅㅇ': 1, '예선': 1, '잉글랜드전': 1, '오버헤드킥': 1, '즐겜하려': 1, '라이브': 1, '저녁': 1, '돼지갈비': 1, '인기': 1, '급상승': 1, '동영상': 1, '씹간지': 1, '한달쓰': 1, '04': 1, '찬공이랰ㅋ': 1, '즐라탄이말했다': 1, '“날': 1, '허락한다”': 1, '특)출정식만': 1, '4기': 1, '자리': 1, '무‘지성’': 1, '이상호…': 1, '어제': 1, '레쉬포드': 1, 'zd지': 1, '묵직': 1, '이탈리아': 1, 'AC밀란': 1, '잘찬다': 1, '(아직안봄': 1, '중섭에선': 1, '즐라탄도있는데': 1, '지려': 1, '유튜브각': 1, '사다리타': 1, 'ㄴㅈ각': 1, '불량BJ': 1, '불편': 1, '즐라탄9': 1, '루니10': 1, '베컴7': 1, '지성이형님': 1, '13': 1, '맨유팬이라': 1, '맨유대표번호': 1, '억지성': 1, '57초': 1, '못참': 1, '3화': 1, '아이엠': 1, '즐라탄이브라히모비치': 1, '등장': 1, '모으는중이': 1, '상호리': 1, '가격오른거같': 1, '영입한게아니다': 1, '영입한거': 1, '인성은박지성': 1, '즐라탄한테': 1, '크로스': 1, 'a에요': 1, 'Qa에요': 1, 'Qw에요': 1, '호즐메=발롱도르': 1, '12개': 1, '끽해야': 1, '3카5카쓰는애들': 1, '체감어쩌고저쩌': 1, '훈수두는거': 1, '너무꼴받': 1, '편집본': 1, '급인디': 1, '반페': 1, 'ㅈ박고': 1, '오랫만': 1, '죄송해요': 1, '54': 1, '뚜렛호': 1, '안녕': 1, '불양티비입니': 1, '벤치성': 1, '소개': 1, '이새기': 1, '강화': 1, '5천억빵을하고잇넼ㅋ': 1, '재평가': 1, '안쓸거': 1, '치치감자대가리': 1, '오졌': 1, '봉훈이형': 1, '잡으러가': 1, '국적': 1, '48': 1, '노래': 1, '뭔가요': 1, '안쓰는거': 1, '실망이네…': 1, '안쓰지': 1, 'ㅉㅉㅉ': 1, '호“즐”메': 1, '포그바': 1, '미페': 1, '안맞는거': 1, '언제': 1, '영입했다': 1, '즐라': 1, '탄탄': 1, '고유명사': 1, '넣는거': 1, '03': 1, '브금뭐임ㅠㅠ': 1, '대화좀': 1, '하자는데요': 1, '쳤나': 1, '쓰레기비치': 1, '근본': 1, '훓은애들': 1, '사지': 1, '아무리봐': 1, '쓰레기': 1, '섹시하긴하': 1, '목소리': 1, '누구': 1, '얼마전': 1, '의무지성': 1, '게임인급동': 1, 'ㅇㅅㅇㅅㅎ': 1, '주비댓어': 1, '즐~': 1, '장점': 1})",즐라탄 이상호 지성이형 상호 박지성 11 진짜 상호형 피파 영입 침투 유튜브 ㄷㄷ 근데 지성 상거슨 상호님 22 불양티비 ㄹㅇ 최고 공격수 생각 시험 이적시장 개추 편집자 불양TV 02 편집,8tVw0dm8RwA
